to_address, from_address, block_number, datetime, amount_ether
('0xb8f1865aecad2f837cb98cfd76541889eab06594', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249466, '2016-03-30 23:56:09', 1.0017299594528646)
('0xa24582150c1c9129af0cfcdeae2119c986d8677b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249466, '2016-03-30 23:56:09', 0.09811069165332949)
('0x9d97f27bcea55d992679ed79527e0569506630ea', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249501, '2016-03-31 00:01:35', 1.0053018155757636)
('0xffb7d832e1958654d60f9bcd8592e2565115ef9b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249501, '2016-03-31 00:01:35', 1.0039916002552955)
('0x86254a855575d0558ae8915e809c37ab8c4c6be4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249501, '2016-03-31 00:01:35', 1.0015154714564045)
('0x072fb54c79f185038a47e493bde1364afa04b93d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249501, '2016-03-31 00:01:35', 1.0156320580598037)
('0x6bc37911128a34187f851704ea8405236b6d38d2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249502, '2016-03-31 00:01:56', 1.0287648565620062)
('0x720e99b3d1074a9a2899b53d4ba511491e8f8275', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249532, '2016-03-31 00:09:07', 0.9426551838311126)
('0xfbf3e57ab56588427fc3a2e4114cd7b51e968158', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249539, '2016-03-31 00:10:08', 1.005275562101241)
('0x77f190fc96c507f40dc13aadc48d2cafcde5358b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249539, '2016-03-31 00:10:08', 1.0276593618892649)
('0x06a0689e554213f5b960a2aa6fb8956547698c5e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249539, '2016-03-31 00:10:08', 1.004792570611238)
('0x789f40d61bb6436254d5b5f9cbb8cefb76916d46', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249601, '2016-03-31 00:23:26', 1.1604027324041981)
('0x10d50b62a87413dfd8b111398613f2eb8d819f6c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249601, '2016-03-31 00:23:26', 1.0313073308488465)
('0xcbe37681ade5d0580aefb3f60845f7be5eecf4b0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249602, '2016-03-31 00:23:39', 1.0134444516097312)
('0x2660299c07076aeb9cef872a41eaf75e4c16020d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249603, '2016-03-31 00:23:56', 1.5056382633432197)
('0x3c6675261115df78ddea3cc070c364186668ba59', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249603, '2016-03-31 00:23:56', 1.0006250153879017)
('0xf6e1652a0397e078f434d6dda181b218cfd42e09', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249603, '2016-03-31 00:23:56', 1.0071514476314585)
('0x1f4402bb2e1217cfb49a125d3893b32034fa738d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249604, '2016-03-31 00:24:08', 1.0130236459556912)
('0x7fa7b40d0934105db0ef6aa75be01d6a704ddf1f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249604, '2016-03-31 00:24:08', 3.060402493620833)
('0x4cf1691d4f16e3086c8c5201e3caf38bfac347ca', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249604, '2016-03-31 00:24:08', 1.0018669347527769)
('0xf74f4925ca32898968b9312daf855ad3a5eaf9f4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249612, '2016-03-31 00:26:21', 0.09592302382114846)
('0x936b1fc1b599482c3b2b67122ce4194a4c727b35', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249612, '2016-03-31 00:26:21', 1.0010076115645965)
('0x875fda37acc6d39301c421ee0afd9829593698e0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249613, '2016-03-31 00:26:36', 1.010751038266711)
('0xcf49335301e38c1ede4a641b69719083966d7374', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249613, '2016-03-31 00:26:36', 1.0085903881223033)
('0x566d22d2b2658d6214e87221567bf819b8d43341', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249617, '2016-03-31 00:29:30', 1.0046391822107)
('0xf3f40c1d429cd5927656b41777c5ca8beba86352', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249617, '2016-03-31 00:29:30', 1.016436366734978)
('0xee7bd00d2d3a844c3dcd0ddc50f036e777887226', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249617, '2016-03-31 00:29:30', 1.0140431128899032)
('0x238490dbd38c85c56ea56db5a7188c89ca77d4f4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249621, '2016-03-31 00:31:16', 1.0296409893292506)
('0x762e8102d14b06c759abeec70adc25bea1e1387f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249621, '2016-03-31 00:31:16', 1.0025877447896565)
('0x3cf67f45a4f2626428eb73ea950c3e46f07f67ea', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249621, '2016-03-31 00:31:16', 0.09599576618175704)
('0xc021d60a7a994214df0de89334eefc99804af9db', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249646, '2016-03-31 00:37:04', 1.0427404924843386)
('0xa350bede583531c9291cd87d13d9f1986c3de557', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249646, '2016-03-31 00:37:04', 0.4371331176015255)
('0x329645cc315afcfcb3814934b902e4d29aa2fe7e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249646, '2016-03-31 00:37:04', 1.0122599293168257)
('0x4ba17750802abcc34aa8b93a9fc48813368a86a6', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249646, '2016-03-31 00:37:04', 1.0239160496086939)
('0xa3c5ea7e866d8a83e6b7c49aa60db523b0dbf1e3', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249693, '2016-03-31 00:46:53', 0.3960979252726318)
('0xee9bab9e82f21a8431d7cb105c8f60a208860085', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249693, '2016-03-31 00:46:53', 10.000836479569706)
('0x45ae31046ced68d1bba308112e7fb890bb103574', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249694, '2016-03-31 00:47:11', 1.0052720290976345)
('0x8884959e0d4430dd571fa5377b4a641e64356ea0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249706, '2016-03-31 00:49:06', 1.0010410432925891)
('0x376537c90ed168be10aa07ccd8f0c87d6f5d01fc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249707, '2016-03-31 00:49:20', 1.0016552255298237)
('0xe5cdc0a856c6d57ea278af160d77c423bbf6ecf9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249707, '2016-03-31 00:49:20', 0.09528243055178019)
('0x493feff7c0cfb7479e7836ed101dbdfc777cd905', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249707, '2016-03-31 00:49:20', 0.09557708370227892)
('0xe923f6a7c1ac0b38f5ce7d082e6473be71ddd93a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249712, '2016-03-31 00:50:48', 1.046284443514177)
('0xd5b537d3444a2b1050feca36d0929c7320f4b47a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249712, '2016-03-31 00:50:48', 1.002021607061517)
('0x89a19be8f80719b2e036e7217cbe6f3a634a2515', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249712, '2016-03-31 00:50:48', 2.008037976580451)
('0x56fdd8c9cc58872da6e0c805d05541258e8895ec', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249712, '2016-03-31 00:50:48', 1.0517030165568588)
('0x6840c9763f75b3bdb73813c8b43d54dfbe17a7b2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249713, '2016-03-31 00:51:11', 1.004447536504284)
('0xc61e0215f4ff03a82c129735bb35d2cc0c8891e1', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249713, '2016-03-31 00:51:11', 1.0045653452157026)
('0x45b40d2422616038295e079fbb1983467d6c806e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249713, '2016-03-31 00:51:11', 2.0099692324756684)
('0x28d9814ef6f91f8d106366ce6a93c3db298ab593', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249741, '2016-03-31 00:59:32', 1.0185890311712362)
('0x3eb29c04671208a69dda867e5457d09a9cbd0944', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249741, '2016-03-31 00:59:32', 1.003188047647514)
('0x40d83fc2b6dbe96c52b54ff0c77f67f2f4e8fa12', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249741, '2016-03-31 00:59:32', 1.0026114438587137)
('0x826607e5cd885df632068f1179ddf47fdd92bd2b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249741, '2016-03-31 00:59:32', 1.0109305096605161)
('0x726d18c62e87c4cd2ff4f8e3a2ee1379ae3d36e8', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249742, '2016-03-31 00:59:51', 0.09531848823406754)
('0xf3ffca56dd278c5e93c81c27b33cc9960ef3da71', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249742, '2016-03-31 00:59:51', 1.002670571461311)
('0x77f190fc96c507f40dc13aadc48d2cafcde5358b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249764, '2016-03-31 01:05:53', 1.0438132527372268)
('0xded2e33f7ad2d7439369d4e349a4d7be62801622', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249765, '2016-03-31 01:05:59', 1.001359324217173)
('0x0c06f1b4eaa010bc90fbf0759e05a6a43f2a2e50', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249765, '2016-03-31 01:05:59', 1.005844183201548)
('0x6dd9530b2cb8b2d7d9f7d5d898b6456ec5d94f08', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249766, '2016-03-31 01:06:13', 1.000773043273374)
('0xcd13d775ca14f3d9232e85076050b32769bb8746', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249766, '2016-03-31 01:06:13', 1.015678248102987)
('0x684a5270b5f6ab90b975369fbcd06cae016b7c10', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249784, '2016-03-31 01:09:30', 1.0083365596893556)
('0xba1c85bf47a2236d2668af0fa26c34d3e33e6470', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249784, '2016-03-31 01:09:30', 1.0519820631434578)
('0x789f40d61bb6436254d5b5f9cbb8cefb76916d46', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249785, '2016-03-31 01:09:33', 1.0059043012201339)
('0x9b6579e9e81dfc22b99496c27d2c4759e0b1b7d7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249871, '2016-03-31 01:27:47', 1.008828564522128)
('0xb2b4188b76453042a4d799751c095229e50d40c2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249872, '2016-03-31 01:28:00', 1.023723435993027)
('0xfccd1ab7e0922f08995104b3019e6b7bfce006f8', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249872, '2016-03-31 01:28:00', 1.035934343376969)
('0x7eb3adbe247bd6616b9d3086b3162793aca02936', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249873, '2016-03-31 01:28:06', 1.0044552358004517)
('0xbdca0986575bd9eb3bce19c894a31183fef9458f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249878, '2016-03-31 01:29:15', 1.0018408585141036)
('0xa69217644dc0835daf5547e6975f5cb741fb1508', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249878, '2016-03-31 01:29:15', 1.002701933003995)
('0x8b9a5dd5ac7c459924c736fd323cbbf8c75e97ae', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249879, '2016-03-31 01:29:29', 1.002088907970724)
('0x3a898b04b349e6e14bb75e50518b87ece941ff67', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249907, '2016-03-31 01:37:41', 1.0015442340232257)
('0x4fed6e010dcdc0bf50c0cbc98ed33f1991b172da', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249907, '2016-03-31 01:37:41', 1.0034453542067612)
('0x42e05dc97e7baf3e1ecaaa657f2a8c479038d81b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249907, '2016-03-31 01:37:41', 1.0004214517483423)
('0x5a96464fc9a4a685e938a378c7afef2cc3591b4a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249909, '2016-03-31 01:37:48', 0.29593549992637114)
('0x10d50b62a87413dfd8b111398613f2eb8d819f6c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249916, '2016-03-31 01:39:15', 1.1324415826548102)
('0x29d0f8f4fc12add54d8c30e4bdb9d543b2ec9b2c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249916, '2016-03-31 01:39:15', 1.0020658296440637)
('0xc00eb36ed0dac15d7fb4c0ff92580be24074a14d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249916, '2016-03-31 01:39:15', 1.071729109983163)
('0xbf55eba5c61a2099a50adca264c777985d9e4baf', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249916, '2016-03-31 01:39:15', 1.0172145435194708)
('0x747067b2484c58cd64de708199b24935d89aaaa4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249917, '2016-03-31 01:39:27', 1.0039635771989301)
('0x917cdd148ebec4699a523905424ee1f7de261258', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249917, '2016-03-31 01:39:27', 1.0204088912507054)
('0xf0199cc7feb10245e43ac74de9b34f71d335cf66', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249917, '2016-03-31 01:39:27', 1.0088539033183168)
('0xe53bc9d8c6982e1c7f1152d561f0c52c22b29369', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249918, '2016-03-31 01:39:53', 1.010342971274011)
('0x0009be88c3bf9e0fd0c43ad84ae994d8424fee03', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249918, '2016-03-31 01:39:53', 1.0142939340040136)
('0x52929b839b37738439337c5b6a107418f6cb8c35', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249952, '2016-03-31 01:47:58', 1.0014577508285558)
('0xb47e26c24373cb7954eb69b749fb9682d540ac22', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249952, '2016-03-31 01:47:58', 1.0100183147755482)
('0xe0400c08126ba0ca4ff994b05f2db90e6c011d56', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249953, '2016-03-31 01:48:03', 1.0001869246233723)
('0xa908bc11d799562bb45e207d87f62443423101f5', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1249954, '2016-03-31 01:48:05', 1.001990512007073)
('0x9353dba96501f98324ff9a8a7e7f5052c257f99f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250025, '2016-03-31 02:05:28', 1.0177642059785956)
('0x0d242343ea6547034d76a42b256df74fca1438f0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250026, '2016-03-31 02:05:51', 2.022798308811104)
('0xadffc757d5a085cbf9815a89d565b445db31da18', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250026, '2016-03-31 02:05:51', 3.01102435931949)
('0x238490dbd38c85c56ea56db5a7188c89ca77d4f4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250026, '2016-03-31 02:05:51', 1.157060886410319)
('0x2b998f47535e245f6b2d78470cc2d4c3fd356243', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250026, '2016-03-31 02:05:51', 0.49746545508695594)
('0x3dd80c5ca4b16f4e14a46503a52f48f047d58a18', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250027, '2016-03-31 02:06:31', 1.0052311553515803)
('0x7d63ed142f053bac7079e1bffeca38ca14208290', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250027, '2016-03-31 02:06:31', 1.0784919172895957)
('0x154230ed91d1e711e56b9c0f88b5ba5fd2b0503f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250027, '2016-03-31 02:06:31', 1.0030739596696492)
('0x7dd1c6e585d0f014da38af34611951cd9cb60b1d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250030, '2016-03-31 02:08:22', 1.0083595378395231)
('0x8db20840d454d50ff54a0f91b1dac6cc0881276f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250084, '2016-03-31 02:20:25', 1.0005814114014502)
('0x7d377ca970b4ab1e861d85be149a6a80472959e6', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250103, '2016-03-31 02:24:02', 0.49722012761240725)
('0xa050cde35569025b38d64af9bb2b7e2a6f81d6be', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250103, '2016-03-31 02:24:02', 1.0498648685695093)
('0x775dcbe3fb897547713ff8689fac4bde2fd4624e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250103, '2016-03-31 02:24:02', 1.0114077515556268)
('0x66e3c9ae0a5543478a4b386942265ac98af1977b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250103, '2016-03-31 02:24:02', 1.0014707411097827)
('0x5061ee88354d7240ecf17b8da472ede046047bd7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250103, '2016-03-31 02:24:02', 1.0186563545826728)
('0xc6c177291d47ae2ba360dfaa2cee9fb8d5081a43', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250103, '2016-03-31 02:24:02', 1.057450282956258)
('0x77f190fc96c507f40dc13aadc48d2cafcde5358b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250105, '2016-03-31 02:24:06', 1.174861518011388)
('0x803d8316b578478c09ab0e321f7f977608abfc4c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250106, '2016-03-31 02:24:11', 1.0630940799901571)
('0xca2da6855d1703d3ed42182abac4e53397279d11', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250107, '2016-03-31 02:24:35', 1.0040265459144087)
('0x826607e5cd885df632068f1179ddf47fdd92bd2b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250107, '2016-03-31 02:24:35', 1.0350765933254362)
('0xe0b7c341bf5914ce05940a690356240ae40999c4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250107, '2016-03-31 02:24:35', 1.0020544398911633)
('0x0f191a42ae4c95992107a85d01e790622018914b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250107, '2016-03-31 02:24:35', 0.09623842554910325)
('0x238490dbd38c85c56ea56db5a7188c89ca77d4f4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250109, '2016-03-31 02:24:40', 1.1713243957633646)
('0x789f40d61bb6436254d5b5f9cbb8cefb76916d46', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250110, '2016-03-31 02:25:21', 1.3251469224943462)
('0xc1ec80f9e3708306a8f3825e30452d1b0f618818', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250110, '2016-03-31 02:25:21', 1.001073597656159)
('0xda1d25ffc24e3caec118b31f81999083d6c4ba3a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250110, '2016-03-31 02:25:21', 1.0797396023677184)
('0xc7320e8fb74243f4aff376b40109aa5ff6d853ec', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250110, '2016-03-31 02:25:21', 0.19533609870549878)
('0x84b2d92cc8e7a333db56483d9c587754b1961013', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250120, '2016-03-31 02:27:33', 1.0008893197137985)
('0x29e05b758b72c9b0203dc0ecb9c860929fc7b124', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250120, '2016-03-31 02:27:33', 1.0013346830190737)
('0x523b284a580b98483401487b5d764bd58529f2a0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250120, '2016-03-31 02:27:33', 1.0001858605546368)
('0x4b2bbda51deae6c9892fcef19c6f471fcda16229', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250120, '2016-03-31 02:27:33', 0.5020951744385505)
('0x702227bce217d8cc49d0c70766a8543314e44f88', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250161, '2016-03-31 02:36:42', 1.0031398525450028)
('0x373e7f59fdc48a167ce7175beba4ba5c461990a0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250161, '2016-03-31 02:36:42', 1.0108089878163742)
('0x6e1c63671267720d1d61596076a2c3b5a5bf32ae', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250163, '2016-03-31 02:36:59', 1.0133567603822102)
('0xb413b2ca4c02e4471b5e849f2148a0b2e1ced483', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250163, '2016-03-31 02:36:59', 1.0094822888652124)
('0x28d9814ef6f91f8d106366ce6a93c3db298ab593', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250163, '2016-03-31 02:36:59', 1.0259092194476551)
('0xff472a6ee3ce799c61a9556e5e8706725d0ec7f9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250169, '2016-03-31 02:38:28', 1.0000447302135966)
('0x757b57b7b8aa13a3159ed7a7ba3bb56b9a09a495', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250169, '2016-03-31 02:38:28', 1.0006693588167965)
('0x3f409c3342ee5af89bd3feb6fdfc61a2ac2d044a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250169, '2016-03-31 02:38:28', 1.0030492130085333)
('0xba1c85bf47a2236d2668af0fa26c34d3e33e6470', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250169, '2016-03-31 02:38:28', 1.0552305602730225)
('0x21b45d0388d48e1b8265aaf36fcde7863a3f2a91', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250169, '2016-03-31 02:38:28', 1.0124809450792025)
('0x9dc5018e753a410593259039296bbfd28e29f894', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250170, '2016-03-31 02:38:39', 1.0047269651066275)
('0x83ca4d2417eee4ea06708372ff6a3d81fbb400f9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250170, '2016-03-31 02:38:39', 0.09505778924633093)
('0x85ce26ea9f677fba949f38be31a8e7a24b04ccc3', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250171, '2016-03-31 02:38:46', 1.004771765700407)
('0x7b578f673507975447c714df2bdcd15801fe30fe', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250172, '2016-03-31 02:39:10', 1.0001028328806985)
('0x8882e006ad55ec8da2504658a8578e6bd93dc94f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250172, '2016-03-31 02:39:10', 3.0345097779728656)
('0x7fa7b40d0934105db0ef6aa75be01d6a704ddf1f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250172, '2016-03-31 02:39:10', 3.1921988378698307)
('0x56fdd8c9cc58872da6e0c805d05541258e8895ec', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250172, '2016-03-31 02:39:10', 1.042333103294455)
('0xc021d60a7a994214df0de89334eefc99804af9db', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250173, '2016-03-31 02:39:15', 1.0201071597872644)
('0x10106df3793c64fd86048af6594293a0803173fa', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250174, '2016-03-31 02:39:20', 1.0019956216175778)
('0x85405ebceb3b1c4fabf3bdeb6300cf6c17f9cda9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250180, '2016-03-31 02:41:53', 1.0078722260189965)
('0xb8f3ebcd1231ba0983772b7ae69448f674d9de3c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250180, '2016-03-31 02:41:53', 1.0018614872589067)
('0xd001962b8dc39c5abe7ae30832574037e458794a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250223, '2016-03-31 02:50:44', 1.011037860421306)
('0x84cfe7de72b699c01ef7d566c81bd934e5987938', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250224, '2016-03-31 02:51:06', 0.0955042275393533)
('0x1fb70ea33ec8a5550d60659fe44151cfd85b659e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250224, '2016-03-31 02:51:06', 1.000593188207434)
('0x238490dbd38c85c56ea56db5a7188c89ca77d4f4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250224, '2016-03-31 02:51:06', 1.1830244323696821)
('0x24439220db78f3fa5d96833a29b892817d48de96', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250231, '2016-03-31 02:53:10', 10.0366951679567)
('0x10d50b62a87413dfd8b111398613f2eb8d819f6c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250232, '2016-03-31 02:53:36', 1.0202713370167842)
('0xd505f5106fcf66acd8eef47fc3211da62820d4be', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250232, '2016-03-31 02:53:36', 1.0020485968485628)
('0x00c1991c66a52ab8316435e26fcce4ce4d2a59bc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250232, '2016-03-31 02:53:36', 1.005728290903969)
('0x8c2ff313016ac593e878cbed51c7c96c70e999e7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250232, '2016-03-31 02:53:36', 1.000941280849277)
('0x373fe68eb29c2335cc116da9e86058e6c0dadaea', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250252, '2016-03-31 02:59:27', 1.0004232283446994)
('0x6bc37911128a34187f851704ea8405236b6d38d2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250304, '2016-03-31 03:15:01', 1.0074187791803921)
('0x1049cb6c4223942bb3ed14e47b27c7478449deb2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250304, '2016-03-31 03:15:01', 0.29772649824806036)
('0xb9dcd32495912c3248f94fe93018704497f800cc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250305, '2016-03-31 03:15:25', 1.0007407995701307)
('0x776cb4cbd14526ed780d298ba472c3ad91b3c17b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250305, '2016-03-31 03:15:25', 1.0010721146847725)
('0x4389fe2aca02fe8a46f9b2679ae41fd6124fc840', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250326, '2016-03-31 03:20:25', 1.0057719990382847)
('0x1f451fe124a222a04cecb3c592d98172ebcb8c62', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250326, '2016-03-31 03:20:25', 1.0032842902102894)
('0x6c552b4c497c1d83dab83993e87582014d72747f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250327, '2016-03-31 03:20:39', 1.013512396188435)
('0x6287abbf53186e8782c1f193d498e8233cc67d92', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250327, '2016-03-31 03:20:39', 1.0012263823566232)
('0x238490dbd38c85c56ea56db5a7188c89ca77d4f4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1250328, '2016-03-31 03:20:58', 1.0606853157470904)
